id,category,videoCount,hiddenSubscriberCount,subscriberCount,viewCount,description,descriptionCharCount,keywords,keywordsCount,topicCategories,topicCount,country,madeForKids,publishedAt,videoIds,disturbingCount,suitableCount,suitableRatio,madeForKidsRatio,madeForKidsVideosCount,madeForKidsDisturbing,instagram,twitter,facebook,spotify,twitch,patreon,vk,plus.google,play.google,steam,myspace,merchandise,kids,animation,funny,toys,cartoon,fun,children,cartoons,comedy,nursery rhymes,Entertainment,Film,Lifestyle_(sociology),Music,Hobby,Video_game_culture,Action-adventure_game,Television_program,Action_game,Role-playing_video_game
UCmDM-a4Q6dlmjhuCT1D_PUQ,disturbing,718,FALSE,556000,351970615,"This is Gabasonian & Lethalityrush (Combine the names and you get ""GabaLeth""), 2 bros who make comics & keyframations/comic dubs over the Nintendo video games we enjoy - Pokemon, The Legend of Zelda, Super Mario, Super Smash Bros. Ultimate, etc.

You may even find an occasional gaming video or stream from us.

Hope you N-joy the videos & Stay Perky!

► **DISCLAIMER – Please do not dub over, reupload, or compile our content. This behavior will be reported. Thank you. **

► Stay Perky & Subscribe http://bit.ly/GabaLeth",432,"['gaming', 'comic dub', 'super smash bros ultimate', 'pokemon', 'legend of zelda', 'link', 'video games', 'smash bros', 'animation', 'animated comic', 'animations', 'gabasonian', 'lethalityrush', 'gaba', 'leth', 'gabaleth', 'super mario', 'super smash bros', 'comic dub compilation', 'mario', 'comic dubs', 'motion comic dub', 'motion comic dubs', 'smash bros comic dub', 'pokemon comic dub', 'zelda comic dub', 'mario comic dub', 'nintendo', 'zelda', 'video game comics']",30,"['Film', 'Lifestyle_(sociology)', 'Entertainment']",3,US,FALSE,2015-01-03T17:58:48Z,"[{'classification_label': 'disturbing', 'channelId': 'UCmDM-a4Q6dlmjhuCT1D_PUQ', 'id': '0ywN9zsAo34', 'publishedAt': '2017-07-02T16:29:33.000Z', 'madeForKids': False}]",1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
UCAAszizDDdScfqclAybLiEA,disturbing,532,FALSE,2650000,339896750,"Ello Fluffies!

On my channel I mainly do Special Effects/Theatrical Makeup Tutorials mostly based off requests from my viewers :) 
No matter how crazy the look ;D The bigger the better! :D

I also do Omegle videos to help brighten your day and help make you smile :D

•Maybe check out my websites? :D
http://www.Charlie-Short.com
http://www.Facebook.com/PinkStylist
http://www.Twitter.com/Pink_Stylist
http://www.instagram.com/Pink_Stylist

• My PO Box address :D Send me love ^_^

Pink Stylist
PO Box 158
BOURNE
England
PE10 1EL


•I also stream live on Twitch!
http://www.twitch.tv/pinkstylistplays",510,"['pinkstylist', 'charlie short', 'Halloween Makeup', 'Cosplay makeup', 'makeup', 'omegle pranks', 'halloween makeup', 'scary makeup', 'evil clown', 'scary pranks']",10,"['Lifestyle_(sociology)', 'Entertainment']",2,GB,FALSE,2006-08-24T11:37:17Z,"[{'classification_label': 'disturbing', 'channelId': 'UCAAszizDDdScfqclAybLiEA', 'id': 'aLi7iV3MXcQ', 'publishedAt': '2017-02-28T00:46:42.000Z', 'madeForKids': False}]",1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
UCN5xN8gIljvWYnsj06V8WbQ,disturbing,636,FALSE,4440000,1293424909,"Only The Most Popular Trends Videos, Kid Friendly / Family Friendly no Swearing Content. Subscribe for good luck forever :smile:",109,"['pyrocynical', 'pyro']",2,"['Music', 'Entertainment', 'Video_game_culture', 'Action-adventure_game']",4,N/A,FALSE,2013-07-27T20:07:52Z,"[{'classification_label': 'disturbing', 'channelId': 'UCN5xN8gIljvWYnsj06V8WbQ', 'id': 'AUlTmh9HFQk', 'publishedAt': '2017-02-23T22:35:51.000Z', 'madeForKids': False}]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
UCaCPkuYCvYGuzWFYRcKdd0Q,disturbing,0,TRUE,N/A,0,"Support your local animal shelters, donate to the ASPCA. GoVeg, etc. etc.",62,N/A,N/A,0,N/A,N/A,N/A,2017-08-06T03:25:48Z,"[{'classification_label': 'disturbing', 'channelId': 'UCaCPkuYCvYGuzWFYRcKdd0Q', 'id': 'sG2i710LUqA', 'publishedAt': '2018-04-11T00:01:01.000Z', 'madeForKids': 'uknown'}]",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCD9PZYV5heAevh9vrsYmt1g,disturbing,334,FALSE,14100000,1833463924,"On my channel: Simple Life Hacks, DIYS, Craft Ideas, Fun Experiments, tricks and pranks! I also do Morning and Night Time Routines, Hair Tutorials, Diet & fitness Tips, Look books & Fashion Videos, Skincare Tutorials and Tips, and everything to help you improve, motivate and simplify your life because I love to try new things and help you all make the right decisions. I want this channel to inspire you to be whoever you want to be. I'm a Chinese Australian that has a wonderful family online :) 
NEW VIDEOS every WEEK!! Subscribe and turn on notifications :)!!

Instagram @misswen
Twitter @wengie
Follow me on Snapchat: wengie
Blog: http://www.wengie.com
Weibo: Wengie黄文洁

Please email my management at Rare Global for business inquiries only: wengie@rare.global",641,"['wengie', 'life hacks', 'diys', 'best hacks', 'best diy', 'back to school', 'testing hacks', 'makeup tutorial', 'hair tutorial', 'hair hacks', 'period hacks', 'science experiments', 'things you need to know', 'facts', 'pranks', 'edible', 'twins']",17,"['Lifestyle_(sociology)', 'Technology']",2,US,N/A,2010-09-09T14:41:42Z,"[{'classification_label': 'disturbing', 'channelId': 'UCD9PZYV5heAevh9vrsYmt1g', 'id': 'Pm2wqOQlKtM', 'publishedAt': '2017-11-25T19:17:05.000Z', 'madeForKids': False}]",1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
UCyLHOxXRmp9z93Qga-Dj0sA,disturbing,36,FALSE,1140,314553,,,N/A,N/A,['Entertainment'],1,N/A,N/A,2015-05-24T22:23:07Z,"[{'classification_label': 'disturbing', 'channelId': 'UCyLHOxXRmp9z93Qga-Dj0sA', 'id': 'KE-VCUSL6w8', 'publishedAt': '2016-04-29T18:40:41.000Z', 'madeForKids': False}]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UCXfeU2D1Q9T792T1fCi_ayA,disturbing,28,FALSE,8180,597022,"Shane Townley is an American artist, painter and environmentalist with over 20 years of success and experience. He was born in 1972 in Ithaca, NY and currently resides in upstate New York with a studio in Manhattan. He is a 1994 graduate of the Platt School of Art & Design. After graduation, he worked for several newspaper and magazine publications. 

Townley’s primary focus is on global warming and the effect technology has on the human mind. In 2004, he opened his first collaborative art space and is currently featured in other NYC galleries. His work is also available internationally, for mostly private and corporate collectors.

In 2015 he created a collaborative art space on Broadway in Tribeca called the New York Art Center. With over 15,000 square feet, 3 levels and a cafe, it was developed as a monthly art fair for emerging and established artists from around the world. Currently, there are 4,000 artists associated with this project and in 2019, 12,000 art enthusiasts visited.
",831,"['368', 'Broadway', 'Artist', 'New', 'York', 'Shane', 'Townley']",7,"['Hobby', 'Lifestyle_(sociology)']",2,US,N/A,2010-07-19T06:17:37Z,"[{'classification_label': 'disturbing', 'channelId': 'UCXfeU2D1Q9T792T1fCi_ayA', 'id': 'hv1aczlrMsk', 'publishedAt': '2017-08-28T17:11:25.000Z', 'madeForKids': False}]",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
UCyauCpNGgga52OMKn9yYW_w,disturbing,1723,FALSE,1450000,583844153,"Hey guys it's Donut The Dog from the Little Club! Hope you enjoy my 100% kid-friendly Minecraft videos that I post EVERY DAY! I go on tonnes of adventures and always have fun with my best friends Little Donny, Baby Max and Little Carly! Make sure to SUBSCRIBE so you don't miss out on any of the Minecraft fun. 

Also, don't be a Pudgey Wudgey like Team DonDon and make sure to LIKE my videos if you enjoy them. Leave a COMMENT too if you want to be in with a chance to be on our WALL OF FAME. 

We love seeing your guys fan art so reach out on Instagram with your creations, and who knows, it could some day make into into our Minecraft world!

You can also find me on:
 
Donut the Dog Instagram:
https://www.instagram.com/barmaguire7/?hl=en

Donut the Dog Twitter:
https://twitter.com/donutthedog_yt



Business enquiries : Littleclubmgmt@gmail.com",693,"['Minecraft Gaming', 'Minecraft']",2,"['Action-adventure_game', 'Action_game', 'Role-playing_video_game', 'Video_game_culture']",4,IE,FALSE,2015-08-20T15:01:49Z,"[{'classification_label': 'irrelevant', 'channelId': 'UCyauCpNGgga52OMKn9yYW_w', 'id': 'YsNu62dF3KQ', 'publishedAt': '2018-01-21T14:00:05.000Z', 'madeForKids': False}, {'classification_label': 'irrelevant', 'channelId': 'UCyauCpNGgga52OMKn9yYW_w', 'id': 'FpByAGC5KnI', 'publishedAt': '2016-10-11T19:00:01.000Z', 'madeForKids': False}, {'classification_label': 'disturbing', 'channelId': 'UCyauCpNGgga52OMKn9yYW_w', 'id': 'oIwWfy1Mzgk', 'publishedAt': '2016-10-05T19:00:03.000Z', 'madeForKids': False}]",1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
UCqgriLWR20k7_sH5D0NZlFg,disturbing,1923,FALSE,940000,175363768,"Canal de videojuegos. Guías, directos ,gameplays ,unboxings ,reviews análisis y más.

Si te gusta el canal y quieres apoyarme ,tienes diferentes formas .La primera es dando like y compartir a los videos que más te gusten. La segunda es desactivar el AdBlock si es que lo tienes mientras navegas por mi canal . Eso me ayuda a monetizar los videos . 

Todo lo que recaude irá destinado a mejorar el equipo ( mejor cámara, mejor micrófono, una conexión a internet más rapida para hacer mejores directos etc ) .¡¡ Muchas gracias a todos !!

Mi pc:
Windows 10
Intel i7 8700k 3.7 Ghz
16Gb de ram 
Disco duro : 2 Tb 
Disco SSD 256 Samsung
Gráfica: Nvidia Gigabyte Geforce Gtx 970 4 GB

Micrófono : Krom Kimu
Capturadora : Avermedia LGP Lite",595,"['kahuna', 'games']",2,"['Video_game_culture', 'Action-adventure_game', 'Role-playing_video_game', 'Action_game']",4,ES,FALSE,2015-01-26T08:05:41Z,"[{'classification_label': 'disturbing', 'channelId': 'UCqgriLWR20k7_sH5D0NZlFg', 'id': 'N6A6hg_Qhy0', 'publishedAt': '2016-07-02T14:27:03.000Z', 'madeForKids': False}]",1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
UChl6CG-V7LgqhfwkvbHH67Q,disturbing,3339,FALSE,780000,705955306,"Waggle has been synonymous with Peace of Mind for thousands of traveling pet parents across the US. Waggle offers RV/Pet Environment Temperature and Pet Fitness Monitors for pet travelers to keep track of their pets' Comfort, Safety, and Fitness through it's Next-Gen mobile app.

To know more about Waggle, check wagglepet.io",275,"['petsami', 'pets', 'dogs', 'cats', 'kittens', 'puppies', 'iguana', 'animals', 'zoo', 'dog video', 'cute dogs', 'funny animal videos', 'waggle', 'waggle tv', 'animal videos', 'cat videos', 'dog videos', 'cat dog funny', 'pet videos', 'wildlife', 'best pet videos', 'best pets', 'pet parodies', 'funny animals', 'funny videos', 'funny dogs', 'try not to laugh', 'try not to laugh challenge', 'dog', 'funniest dogs', 'dog training', 'pitbull', 'the dodo', 'rottweiller', 'among us', 'seo']",36,"['Technology', 'Pet', 'Lifestyle_(sociology)']",3,US,FALSE,2008-10-13T05:31:23Z,"[{'classification_label': 'disturbing', 'channelId': 'UChl6CG-V7LgqhfwkvbHH67Q', 'id': 'F7XzIBQqkrY', 'publishedAt': '2015-11-09T20:00:00.000Z', 'madeForKids': 'uknown'}]",1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
UCbC-982BaGvFR2CBI4UdNwg,disturbing,1133,FALSE,117000,74649896,"➾ I am Monick~~ 
➾ BSB fan since '98. 
➾ E.L.F since '07 
➾ Online Seller since '09
➾ Leeteuk Biased
➾ Friend of Shinzong (2014)
➾ I’m a fan of Cody Fern (2020)
➾ I upload things that I like so I hope you enjoyed it.

TW: http://twitter.com/teukienickie88
FB: http://facebook.com/nickheepark",237,"['super', 'junior']",2,"['Music', 'Music_of_Asia', 'Pop_music']",3,PH,FALSE,2011-08-23T05:43:44Z,"[{'classification_label': 'disturbing', 'channelId': 'UCbC-982BaGvFR2CBI4UdNwg', 'id': 'K6C-lI26UmI', 'publishedAt': '2015-09-15T11:33:28.000Z', 'madeForKids': False}]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UCKH9HfYY_GEcyltl2mbD5lA,disturbing,104,FALSE,1450000,781313770,"Subscribe to our channel to listen to our full discography, enjoy exclusive live footage and watch behind the scenes tour reports or studio sessions.",126,"['Caravan', 'palace', 'electro', 'london', 'album', 'caravan palace', 'electroswing', 'electro swing', 'swing', 'lone digger', 'lone diggers', 'animated video', 'wonderland', 'miracle', 'double ninja', 'paris', 'paris edm', 'chronologic', 'colotis zoe']",19,"['Electronic_music', 'Music']",2,FR,FALSE,2006-11-26T16:35:24Z,"[{'classification_label': 'disturbing', 'channelId': 'UCKH9HfYY_GEcyltl2mbD5lA', 'id': 'QdabIfmcqSQ', 'publishedAt': '2019-02-26T16:57:49.000Z', 'madeForKids': False}]",1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UCKL5hAuzgFQsyrsQKgU0Qng,disturbing,95070,FALSE,22500000,21378385940,,,['gma network'],1,"['Film', 'Entertainment', 'Television_program']",3,PH,N/A,2006-11-20T08:10:55Z,"[{'classification_label': 'disturbing', 'channelId': 'UCKL5hAuzgFQsyrsQKgU0Qng', 'id': 'zus6OhIE7zM', 'publishedAt': '2012-09-22T06:42:20.000Z', 'madeForKids': False}, {'classification_label': 'irrelevant', 'channelId': 'UCKL5hAuzgFQsyrsQKgU0Qng', 'id': '49gLoqN9rgE', 'publishedAt': '2018-05-03T06:42:25.000Z', 'madeForKids': False}]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
UCHOW0WHcVUE-kSSzPXShB7w,disturbing,205,FALSE,918000,479318170,"Приветик!)
Я Dominika  💖
На своём канале я создаю невероятные истории и союзы любящих сердец, множество трагедией, сказочные превращения, а так же возможность взглянуть на злодея с другой более нежной стороны! Всё что только может пожелать ваша фантазия, я стараюсь воплотить в жизнь!💙
Я никогда не думала, что моя жизнь будет настолько зависеть от мультфильмов, но я бесконечно этому рада!
Все что мне нужно от вас ,это капля поддержи и пару милых слов. 😉Большего для счастья мне и не нужно.
Люблю вас мои хорошие💖

Сайт с моими Масками для видео : https://www.dominikastore.com
_____________________________________________
На данном канале я выкладываю только свои работы сделанные с помощью различных программ. Авторское право я не нарушаю в соответствии с:
Закон США «Об авторском праве» 1976 года
ГК РФ глава 70 ""Авторское право"" с 2008 года
____________________________________________

Реклама/сотрудничество через - dominikafilms@gmail.com",811,"['X.Dominika.X', 'crossover', 'Dominika', 'Dominikaвидео', 'Dominikafilms', 'X.Dominika.Xвидео', 'видео Доминики', 'Доминика филмс']",8,"['Film', 'Entertainment']",2,RU,N/A,2013-12-22T07:09:16Z,"[{'classification_label': 'disturbing', 'channelId': 'UCHOW0WHcVUE-kSSzPXShB7w', 'id': 'DXByx_XzotE', 'publishedAt': '2016-07-02T05:03:15.000Z', 'madeForKids': False}]",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
UCTkL2hI0A-Zfid4O9RvXVtw,disturbing,101,FALSE,158000,39728467,"Want my tutorials or watch me edits? https://www.patreon.com/Moonshadow

Banner and Icon made by Jamersonxdailies
https://eggymiller98.wixsite.com/jamersonarchives
https://www.youtube.com/user/xFiddleDes

Software: Sony Vegas Pro 14,  Adobe After Effects CC 2018

Thanks for your support!

________________________________________________________________


I DO NOT OWN ANY OF THE CHARACTERS OR SONGS. I JUST HAVE FUN EDITING THEM.
ALL OF THE CONTENT IS PURELY FAN-MADE AND NON-PROFIT",422,N/A,N/A,"['Entertainment', 'Film', 'Music', 'Pop_music']",4,CH,FALSE,2015-03-18T13:09:23Z,"[{'classification_label': 'disturbing', 'channelId': 'UCTkL2hI0A-Zfid4O9RvXVtw', 'id': 'Jfni5mcvMfM', 'publishedAt': '2015-07-31T20:24:26.000Z', 'madeForKids': False}]",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
UCd1fLoVFooPeWqCEYVUJZqg,disturbing,371,FALSE,13600000,2654521460,"I record myself eating food and upload it here.

New Videos Kinda Every Week!
-------------",76,"['Matt Stonie', 'Megatoad', 'Competitive Eating', 'Speed eating', 'MLE', 'Major Leauge Eating', 'Professional Eating', 'Funny', 'Food Challenge']",9,"['Lifestyle_(sociology)', 'Food']",2,US,FALSE,2012-08-24T04:47:23Z,"[{'classification_label': 'disturbing', 'channelId': 'UCd1fLoVFooPeWqCEYVUJZqg', 'id': 'dSfpnzSv4z0', 'publishedAt': '2018-11-22T02:41:10.000Z', 'madeForKids': False}]",1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
UCcBDDGP59a8SCzYLA_lCkuw,disturbing,1292,FALSE,1160000,271407099,Welcome to PapaFearRaiser! This channel has been archived so that you can keep revisiting the class stories that you all loved from TheFearRaiser. Be sure to Subscribe and of course check out PapaFearGaming VR!,177,"['Coinbase', 'CoinbaseExchange', 'CoinbaseApp', 'CoinbaseTutorial', 'Cryptocurrency', 'Blockchain', 'Crypto', 'Bitcoin', 'Finance', 'Tutorial']",10,"['Entertainment', 'Role-playing_video_game', 'Film', 'Action_game', 'Video_game_culture', 'Action-adventure_game']",6,CA,FALSE,2010-08-27T20:27:15Z,"[{'classification_label': 'disturbing', 'channelId': 'UCcBDDGP59a8SCzYLA_lCkuw', 'id': '6DYYDr-mixM', 'publishedAt': '2015-10-03T17:47:00.000Z', 'madeForKids': False}]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1
UCM6yPd-dzKvHhGptvrAmT5w,disturbing,63,FALSE,3130000,528850836,"Dank Memes Compilations  Follow me on twitter www.twitter.com/freememeskids
For business and sponsorships email me ( donatefreememeskids@gmail.com )",131,"['dank memes vine compilations freememeskids tiktok', 'memes', 'best memes', 'meme compilation', 'dank memes']",5,"['Hip_hop_music', 'Entertainment', 'Humour', 'Music']",4,FR,FALSE,2017-12-18T20:05:13Z,"[{'classification_label': 'disturbing', 'channelId': 'UCM6yPd-dzKvHhGptvrAmT5w', 'id': '35NK68c8Df8', 'publishedAt': '2018-09-01T20:55:52.000Z', 'madeForKids': False}, {'classification_label': 'irrelevant', 'channelId': 'UCM6yPd-dzKvHhGptvrAmT5w', 'id': 'mkjcN18edeo', 'publishedAt': '2018-10-10T20:53:19.000Z', 'madeForKids': False}]",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
UCzfyYtgvkx5mLy8nlLlayYg,disturbing,218,FALSE,4930000,536409480,"Heya! My name is Vivienne, and I like to animate cartoons and songs!
I am a grad of SVA in NYC, majoring in traditional animation, and I animate films based on the silly characters I keep coming up with! I have also taken to trying to fan animate some songs every now n' then. Songs that give me inspiration or direct visuals! I adore musicals and villains and animals, can't you tell? Hope you enjoy! c:

FAQ:
""What programs do you use?"" TV Paint for animation, Adobe premiere, After effects, Sai and Photoshop!
""When is your next animation?"" Animation takes time, but I'm almost always working on something! Soon as I can finish you'll see it!
""What are these characters you draw from?"" They are from my various projects, I have TONS of projects!
""Why is your taste in music such shit?"" It's cause it's my taste in music, it's not yours. I choose what songs I LOVE so they aren't shit to me!

CURRENT PROJECTS: 

Hazbin Hotel (comedy/Musical series) -IN Production-",792,N/A,N/A,"['Entertainment', 'Hobby', 'Lifestyle_(sociology)', 'Film']",4,US,FALSE,2012-09-09T04:25:43Z,"[{'classification_label': 'disturbing', 'channelId': 'UCzfyYtgvkx5mLy8nlLlayYg', 'id': 'tA10XayhSOM', 'publishedAt': '2018-11-01T06:57:20.000Z', 'madeForKids': False}]",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
UCYzPXprvl5Y-Sf0g4vX-m6g,disturbing,4736,FALSE,26600000,13953209923,"Top of the mornin’ to ya, laddies! Welcome to my channel, my name is jacksepticeye.  I am a very energetic let's player with a big heart who just wants to have fun and make people happy. Subscribe if you are into daily gameplay videos as well as live action and sketch comedy videos.

MTBLS3",236,"['Funny', 'gameplay', 'games', 'gaming', 'jacksepticeye', 'Let’s', 'Play', 'Irish', 'Jack']",9,"['Role-playing_video_game', 'Strategy_video_game', 'Video_game_culture', 'Action-adventure_game', 'Action_game', 'Casual_game']",6,IE,FALSE,2007-02-24T14:28:56Z,"[{'classification_label': 'disturbing', 'channelId': 'UCYzPXprvl5Y-Sf0g4vX-m6g', 'id': 'bqNzbkIHYF8', 'publishedAt': '2015-05-05T16:00:02.000Z', 'madeForKids': False}]",1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
UC0_rHbbPBtpQN1emc3an1jQ,disturbing,0,FALSE,2630,0,Hi welcome JOIN THE WOLF CLAN,24,['JKD'],1,0,N/A,GB,N/A,2017-07-21T21:01:02Z,"[{'classification_label': 'disturbing', 'channelId': 'UC0_rHbbPBtpQN1emc3an1jQ', 'id': 'Y24yrjEiX7M', 'publishedAt': '2017-08-20T21:11:35.000Z', 'madeForKids': 'uknown'}]",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCUk7VggtJdo9XYTy3Z5QVAw,disturbing,1875,FALSE,7280000,7673725552,"Heyo! I'm Funneh, welcome to my channel! Here you'll find funny daily gaming videos, livestreams, and much more. I play a lot of games with my fam, we're known as Krew! If you enjoy our videos, subscribe today. Your support helps us continue to do what we love! :D",216,"['itsfunneh', 'funneh', 'funny moments', 'krew', 'krew vlogs', 'challenge', 'vlogs', 'gaming', 'minecraft', 'roblox', 'games']",11,"['Video_game_culture', 'Action-adventure_game', 'Role-playing_video_game']",3,US,FALSE,2011-09-02T01:34:07Z,"[{'classification_label': 'disturbing', 'channelId': 'UCUk7VggtJdo9XYTy3Z5QVAw', 'id': 'FCnoZaiAEZQ', 'publishedAt': '2017-10-27T19:00:01.000Z', 'madeForKids': False}]",1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
UCfoXwBVE0qINt9ZQx2eYiQA,disturbing,0,FALSE,8310,0,"Spider-girl, Spider-man & Frozen Queen Elsa and their funny friend alliance in real life! The superheros overcome life's battles in everyday superhero life. Watch as our friends Spider-man, Frozen Queen Elsa, Superman, Batman Hulk, Thor, Twin Babies, Superdog, Supergirl, Wonder Woman, Maleficent, Harley Quinn, Joker, Deadpool, Mermaids, and many more in these fun videos created just for kids! These villains prank the superheroes all the time, and watch as the friendly alliance work together to overcome the challenges! Harley Quinn from the Suicide Squad is always getting into trouble! These superheroes love toys, and will be showing you fun new toys that you will love too! The cosplay fun is perfect for kids comedy! Spider man vs Joker is a regular battle that will keep you on your toes! Don't forget about the Princesses! Their long hair and funny personalities make the superheroes fall in love with them. The monster villains are funny too!",801,N/A,N/A,0,N/A,US,N/A,2016-06-24T23:52:48Z,"[{'classification_label': 'disturbing', 'channelId': 'UCfoXwBVE0qINt9ZQx2eYiQA', 'id': '28Iu7cd_dy8', 'publishedAt': '2016-09-03T12:00:01.000Z', 'madeForKids': 'uknown'}]",1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCBdM5ciwKyTFbg-AuLG0S0g,disturbing,701,FALSE,615000,192789195,"청강문화산업대학교 유튜브 채널은 수익의 전액을 저작자인 학생에게 지급합니다. 현재의 채널이 중복, 재사용의 이유로 수익창출이 제한되어 채널을 새로 개설하게되었습니다. 더보기란 아래의 주소로 오시면 다양하고 재미있는 애니메이션 작품을 보실 수 있습니다. 구독도 부탁드려요
The Youtube Channel of Chungkang College of Cultural Industries pays the full amount of its profits to the author.The current channel has been opened because revenue generation has been limited due to duplication and reuse. Visit the above address to see a variety of interesting animation works. Subscription, please!",390,"['Chungkang', 'Animation', 'School']",3,"['Entertainment', 'Film', 'Music']",3,KR,FALSE,2015-12-10T07:29:20Z,"[{'classification_label': 'disturbing', 'channelId': 'UCBdM5ciwKyTFbg-AuLG0S0g', 'id': '3_vIsd-DOjw', 'publishedAt': '2018-11-12T14:00:01.000Z', 'madeForKids': False}]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
UCQpNRtA9mov4795FNZz1TpQ,disturbing,34,FALSE,1910,580747,,,N/A,N/A,"['Pop_music', 'Music']",2,N/A,N/A,2015-03-10T22:24:38Z,"[{'classification_label': 'disturbing', 'channelId': 'UCQpNRtA9mov4795FNZz1TpQ', 'id': 'TPxgFIqhR3o', 'publishedAt': '2015-08-03T22:50:31.000Z', 'madeForKids': False}]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UCcmHmiEFz0qatMgV6E4VePA,disturbing,38,TRUE,N/A,1846939,,,N/A,N/A,"['Entertainment', 'Film']",2,US,FALSE,2016-10-05T16:45:43Z,"[{'classification_label': 'disturbing', 'channelId': 'UCcmHmiEFz0qatMgV6E4VePA', 'id': 'rijM_c5NV9E', 'publishedAt': '2017-06-27T09:50:10.000Z', 'madeForKids': 'uknown'}]",1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
