id,category,videoCount,hiddenSubscriberCount,subscriberCount,viewCount,descriptionCharCount,keywordsCount,topicCount,madeForKids,disturbingCount,suitableCount,suitableRatio,madeForKidsRatio,madeForKidsVideosCount,madeForKidsDisturbing,instagram,twitter,facebook,spotify,twitch,patreon,vk,plus.google,play.google,steam,myspace,merchandise,kids,animation,funny,toys,cartoon,fun,children,cartoons,comedy,nursery rhymes,Entertainment,Film,Lifestyle_(sociology),Music,Hobby,Video_game_culture,Action-adventure_game,Television_program,Action_game,Role-playing_video_game,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surpise,Trust,linksCount,subscriptionCount,descriptionPolarity(positive),descriptionPolarity(negative),keywordsPositivePolarity,keywordsNegativePolarity,postMeanPositivePolarity,postMeanNegativePolarity,:heart_suit:,:registered:,:red_heart:,:copyright:,:trade_mark:,:sparkling_heart:,:biohazard:,:two_hearts:,:smiling_face_with_smiling_eyes:,:snowflake:,:smiling_face_with_heart-eyes:,:red_heart:,:backhand_index_pointing_right:,:face_with_tears_of_joy:,:fish:,:backhand_index_pointing_down:,:delivery_truck:,:heart_suit:,:purple_heart:,:boar:,emojiDescriptionScore,emojiPostsScore,publishedAt,videoIds,description,keywords,topicCategories,country
UC7_yh9PEDpaqp34QtGO-_Yw,suitable,321,FALSE,5800000,1479019921,39,,2,FALSE,0,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-1,1,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2017-11-24T12:28:28Z,"[{'classification_label': 'suitable', 'channelId': 'UC7_yh9PEDpaqp34QtGO-_Yw', 'id': '8zmVmygzfFI', 'publishedAt': '2018-06-06T14:58:35.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UC7_yh9PEDpaqp34QtGO-_Yw', 'id': '98ppm-lDRu4', 'publishedAt': '2018-06-15T18:03:21.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UC7_yh9PEDpaqp34QtGO-_Yw', 'id': 'SI7_YrJkiXw', 'publishedAt': '2017-12-23T17:03:06.000Z', 'madeForKids': True}]",Business inquiries: cherina@hotmail.co.uk,,"['Entertainment', 'Lifestyle_(sociology)']",GB
UCNzsYU0aWwjERj-9Y9HUEng,suitable,1047,FALSE,21800000,15063845153,702,20,1,TRUE,0,3,1,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,2,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2015-12-14T01:46:17Z,"[{'classification_label': 'suitable', 'channelId': 'UCNzsYU0aWwjERj-9Y9HUEng', 'id': 'RxXlZArWZaE', 'publishedAt': '2018-02-04T13:50:37.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCNzsYU0aWwjERj-9Y9HUEng', 'id': 'HxJzT2d3LgA', 'publishedAt': '2018-09-21T09:00:05.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCNzsYU0aWwjERj-9Y9HUEng', 'id': '_Di80twAaXQ', 'publishedAt': '2017-11-06T21:35:12.000Z', 'madeForKids': True}]","Focusing on fun, Little Angel burst onto the online scene as a YouTube channel in 2015. With a fresh and fun approach to children’s entertainment, Little Angel guarantees hours of high-quality fun for children and toddlers. Reimagined nursery rhymes and stories set to original music and cartoons are sure to become new favourites for kids of all ages as they sing and dance along with their favourite Little Angel characters and stories. 

Whether it's time to learn, time to play, time for bed, or just a moment for some quality time with Mom or Dad, Little Angel is the home for nursery rhymes and kids songs!

For business related matters relating to our channel (including media & advertising) please contact business.yt@valnetinc.com

For copyright matters relating to our channel please contact us directly at : david.f@valnetinc.com","['nursery rhymes', 'kids songs', 'children songs', 'kids videos', 'best kids videos', 'baby songs', 'finger family', 'kids rhymes', 'wheels on the bus', 'little angel', 'little angel nursery rhymes', 'little angel kids song', 'baby angel', 'baby john songs', 'sing-along songs', 'nursery rhymes for kids', 'bath songs', 'boo boo song', 'playime songs', 'cartoonforkids']",['Music'],US
UCNXr2M9miMhQrHZDLwVLONg,suitable,26,FALSE,180000,92985,291,36,2,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-2,2,-3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2017-02-20T01:52:23Z,"[{'classification_label': 'suitable', 'channelId': 'UCNXr2M9miMhQrHZDLwVLONg', 'id': '8FzsugeCkas', 'publishedAt': '2018-06-12T10:56:59.000Z', 'madeForKids': 'uknown'}]","Hoạt Hình Siêu Nhân 2019 đem đến sự thú vị cho các bạn nhỏ, hãy đón xem mỗi ngày vào lúc 8h tối nhé!!
► Đăng ký kênh và nhấn vào chuông để nhận thông báo xem video mỗi ngày: http://bit.ly/2P1hPOj
► Xem trọn Bộ Cảnh Sát siêu nhân tại đây: http://bit.ly/2WZ1T1T
►► Rất mong nhận được sự ủng hộ và phản hồi của quý vị và các bạn!!
►► Cảm ơn các bạn đã quan tâm theo dõi!!!","['Gli Incredibili', 'Gli Incredibili 2', 'The Incredibles', 'The Incredibles 2', 'Incredibles', 'Incredibles 2', 'Os Incríveis', 'Os Incríveis 2', 'Incríveis', 'Incríveis 2', 'Cartone', 'Cartone Animato', 'Cartone Animato Per Bambini', 'Bambini', 'cartoon for kids', 'cartoon', 'Children', 'Kids', 'Kids Tv', 'Incredibles 2D', 'Violet Parr', 'Elastigirl', 'Mr. Incredible', 'Parr Family', 'Jack Jack', 'Dash', 'superhéroe', 'incredibles 2 jack jack', 'Troll', 'Baby', 'GKS Kids TV', 'GKS', 'GKS Kids', 'Kids Movies', 'Jack Jack Attack', 'Jack Jack 2019']","['Entertainment', 'Film']",US
UCgwv23FVv3lqh567yagXfNg,suitable,1453,FALSE,23500000,17007624664,227,4,1,FALSE,0,3,1,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4,0,3,-1,1,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2010-05-20T13:09:24Z,"[{'classification_label': 'suitable', 'channelId': 'UCgwv23FVv3lqh567yagXfNg', 'id': 'L-W7w9FxyGU', 'publishedAt': '2012-11-19T08:00:28.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCgwv23FVv3lqh567yagXfNg', 'id': 'Dr57W6R1qVE', 'publishedAt': '2014-02-11T08:00:01.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCgwv23FVv3lqh567yagXfNg', 'id': 'GC_mV1IpjWA', 'publishedAt': '2013-11-22T08:00:00.000Z', 'madeForKids': True}]","Walt Disney Records is the flagship record label of the Walt Disney Company. Here at DisneyMusicVevo, we mix magic with music to produce albums enjoyed across the world... so come on board and bring your friends!

Subscribe to our channel and don't forget to ring the bell 🔔!
","['vevo', 'music', 'video', 'official']",['Music'],US
UCkZ_KGjLKvfvs30tJDFVwUA,suitable,20,FALSE,25700,2950144,,,2,,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0.368,2017-10-15T15:54:29Z,"[{'classification_label': 'suitable', 'channelId': 'UCkZ_KGjLKvfvs30tJDFVwUA', 'id': 'A83bYXmR4pQ', 'publishedAt': '2018-08-22T22:38:02.000Z', 'madeForKids': 'uknown'}, {'classification_label': 'suitable', 'channelId': 'UCkZ_KGjLKvfvs30tJDFVwUA', 'id': 'cPFBeoVjhY8', 'publishedAt': '2018-07-18T19:03:03.000Z', 'madeForKids': True}]",,,"['Lifestyle_(sociology)', 'Hobby']",
UC9sY9S-ddN-1E0jD2fFWLig,suitable,374,FALSE,840000,171832726,387,18,2,FALSE,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11,0,1,-2,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2007-11-30T22:26:41Z,"[{'classification_label': 'suitable', 'channelId': 'UC9sY9S-ddN-1E0jD2fFWLig', 'id': 'P-wRyW-T1BE', 'publishedAt': '2016-11-20T17:27:57.000Z', 'madeForKids': False}]","The note block world can be downloaded from the link further down! (I think it only works properly in 1.12 or earlier) Link to all my piano midis is also below.

I make note block songs in Minecraft.

I use Davve's Minecraft Note Block Studio for most of the songs I make. I still manually arrange my songs note by note completely by ear. For the original songs I use FL Studio.

Yes I am Grandayy. This was my first YouTube channel too.

Feel free to follow me on Twitter and stuff","['grande', '1899', 'minecraft', 'note', 'block', 'song', 'piano', 'album', 'cover', 'music', 'video', 'redstone', 'runescape', 'malta', 'synthesia', 'impossible', 'remix', 'tutorial']","['Video_game_culture', 'Role-playing_video_game']",
UCWr4vlkj5xXQ4bSXNeTT2AA,suitable,4168,FALSE,10800000,12151910040,743,12,1,TRUE,0,4,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2013-03-05T05:29:19Z,"[{'classification_label': 'suitable', 'channelId': 'UCWr4vlkj5xXQ4bSXNeTT2AA', 'id': 'Ln8sAzyca4s', 'publishedAt': '2018-04-13T14:00:03.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCWr4vlkj5xXQ4bSXNeTT2AA', 'id': 'NODr54Pld9Q', 'publishedAt': '2014-01-21T02:07:43.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCWr4vlkj5xXQ4bSXNeTT2AA', 'id': 'DWUxvmdc6ek', 'publishedAt': '2016-12-30T15:00:00.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCWr4vlkj5xXQ4bSXNeTT2AA', 'id': 'ghWBlpRZL9M', 'publishedAt': '2014-11-24T17:00:19.000Z', 'madeForKids': True}]","Baby Big Mouth - Sing, Dance, Explore

Baby Big Mouth is back with brand new videos.  Having always been interested in making learning fun for children, Baby Big Mouth is going to continue to do that through the world of music.  

Our small team of musicians and former educators design the videos in house from start to finish.  Crafting fun, educational, family friendly songs that will get your kids singing, dancing, and clapping. The Baby Big Mouth family of puppets bring these songs to life in each video. With new, interesting, unique, and diverse characters being added all the time, the opportunities for learning about the world are endless.

Baby Big Mouth's goal is to make quality, family friendly videos that both children and parents can sing and dance to.  Discover brand new songs and videos every week.  Have fun exploring with us.

https://www.youtube.com/user/ItsBabyBigMouth","['kids songs', 'educational songs', 'toddler songs', 'learning with music', 'family friendly songs', 'nursery rhymes', 'sing along', 'sing along songs', 'educational videos', 'kids videos', 'rhymes for children', 'original music']",['Music'],
UC3FBdA2krgGmdGdqxqDjElA,suitable,2,FALSE,6360000,11793062,797,6,2,,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,2,-4,2,-2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2006-12-05T07:12:06Z,"[{'classification_label': 'suitable', 'channelId': 'UC3FBdA2krgGmdGdqxqDjElA', 'id': 'wcMBDBnaNFc', 'publishedAt': '2016-05-12T17:05:09.000Z', 'madeForKids': False}]","FUNnel Vision is a family of 6 with 4 kids Lexi, Michael, Chase & the baby brother Shawn!We like to say HAVE A FUNnel Day, like Fun 'Ol Day 'cause that's what we do on this channel!  We Post New videos every week! Anything from Food Challenges, House Vlogs, Skits, Fun Road Trips & Vacations, Candy & food
(like our Cupcake War!)!  Videos with Play Doh, Dressed up in Costumes (SCARE CAM VIDEOS!) Holiday videos like Easter, 4th of July, Halloween, Thanksgiving & Christmas.
We post travel videos like Disney World & Disney Land, Hawaii, Water Parks, Legoland, Hollywood Studios, Beach trips, Bahamas & more.  we'v done Indoor Skydiving, Razor Crazy Cart Races, the kids birthday parties are uploaded on this channel too. Paintball guns, making forts, playgrounds, Trampolines & Bounce Houses. We Toilet Papered our own House with a DRONE!  Animal Videos too with our old dog Rose, the list goes on forever!! :)
Make sure you subscribe and check out our fun vids! :)","['funnel vision', 'family vlogs', 'funny videos', 'fgteev', 'chases corner', 'doh much fun']","['Food', 'Lifestyle_(sociology)']",US
UC-4G49konaVc4Zyw9SNGc4w,suitable,1386,FALSE,615000,462909773,737,6,4,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,-3,1,-2,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2007-12-29T14:26:41Z,"[{'classification_label': 'suitable', 'channelId': 'UC-4G49konaVc4Zyw9SNGc4w', 'id': 'wSTTkC54XtI', 'publishedAt': '2018-02-13T00:00:06.000Z', 'madeForKids': False}]","PinoyToyGeek: Your destination for Lego, Imaginext, Playskool Heroes and Mega Bloks videos! We are dedicated to showing you a wide range of toys, including official minifigures, knockoff/bootleg series, custom and MOC.

The home of Minifigure Mania Daily, PinoyToyGeek is your one-stop destination for more than 1K Lego and action-figure videos covering DC Comics and Marvel Super heroes, as well as new and retired sets from SpongeBob Squarepants, Disney Pixar, Justice League, Avengers, Star Wars, Teenage Mutant Ninja Turtles, the Minions and more!

Keep tuning in for the latest unboxings, speed builds, toy hauls, collection reviews, convention coverage, articulated comic-book art (ACBA) and much more!

Be sure to “like” and comment on your favorite videos. We look forward to hearing from you!

Visit and LIKE us on Facebook at http://facebook.com/pinoytoygeek.","['LEGO', 'Toys', 'Action', 'Figures', 'Building', 'Blocks']","['Film', 'Lifestyle_(sociology)', 'Hobby', 'Entertainment']",US
UCXodGGoCUuMgLFoTf42OgIw,suitable,710,FALSE,3680000,1634218780,344,17,3,TRUE,0,11,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,37,3,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,,0.4354470588,2016-11-07T04:35:12Z,"[{'classification_label': 'suitable', 'channelId': 'UCXodGGoCUuMgLFoTf42OgIw', 'id': 'ONaDGkTVz9A', 'publishedAt': '2017-04-12T17:40:45.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCXodGGoCUuMgLFoTf42OgIw', 'id': 'ePLOYXG-cIs', 'publishedAt': '2018-05-28T14:20:35.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCXodGGoCUuMgLFoTf42OgIw', 'id': 'YC3ojB8WnkA', 'publishedAt': '2017-04-15T13:26:01.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCXodGGoCUuMgLFoTf42OgIw', 'id': 'SWZVHetcQlI', 'publishedAt': '2017-05-17T22:37:04.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCXodGGoCUuMgLFoTf42OgIw', 'id': 'Hluw4_hRdeY', 'publishedAt': '2017-06-26T20:38:23.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCXodGGoCUuMgLFoTf42OgIw', 'id': 'SyyJq_QoF48', 'publishedAt': '2017-01-11T17:11:27.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCXodGGoCUuMgLFoTf42OgIw', 'id': 'WfLYZxszyRY', 'publishedAt': '2016-11-21T18:21:30.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCXodGGoCUuMgLFoTf42OgIw', 'id': 'h56SpDsH-8I', 'publishedAt': '2017-03-08T17:24:53.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCXodGGoCUuMgLFoTf42OgIw', 'id': 't3shw3sqa2g', 'publishedAt': '2018-03-18T13:26:05.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCXodGGoCUuMgLFoTf42OgIw', 'id': 'fH440LBh54M', 'publishedAt': '2017-12-18T22:15:36.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCXodGGoCUuMgLFoTf42OgIw', 'id': 'syo_bW3nwq0', 'publishedAt': '2018-03-07T16:17:50.000Z', 'madeForKids': True}]","Titi Toys & Dolls - Welcome to Titi's world! In this channel you will find  Fun Family friendly videos featuring doll stories and skits!  , Toy reviews and Doll Crafts DIYs. Our fun stories feature Barbie and her sisters ,  lol suprise dolls Frozen Elsa , Anna , Disney Princesses Rapunzel Ariel . This channel is also the home of Baby Goldie, a sweet little girl who loves to have fun and go on adventures with her friends.","['Dolls', 'Disney', 'Frozen', 'Barbie', 'Doll Stories', 'Toy Episodes', 'Disney Princess', 'Doll Shows', 'LOL surprise', 'LOL', 'Lol Goldie', 'Baby Goldie', 'Barbie family', 'Goldie', 'Baby Goldie', 'Dolls', 'Titi']","['Entertainment', 'Lifestyle_(sociology)', 'Hobby']",US
UCS_BQjyp0_62lO09p5ZfYLg,suitable,701,FALSE,367000,151668594,189,9,1,FALSE,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,3,-1,2,-1,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.618,2018-05-04T02:00:33Z,"[{'classification_label': 'suitable', 'channelId': 'UCS_BQjyp0_62lO09p5ZfYLg', 'id': '0c1TCIGsDMA', 'publishedAt': '2018-09-22T01:56:44.000Z', 'madeForKids': False}]","Baby monkey Doo was adopted from his childhood by my family. We love him so much and see him as a member of family. He is a cute, agile and active monkey. I will share his lovely moments, go out and explore natural life with my family.","['monkey doo', 'monkey', 'baby monkey', 'cute monkey', 'smart monkey', 'doo', 'funny monkey', 'con khi', 'con khi doo']",['Lifestyle_(sociology)'],US
UCxeOZigj9hGZH-5av0uaJGQ,suitable,56,TRUE,,302513361,830,52,3,TRUE,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.726,2017-06-16T11:40:12Z,"[{'classification_label': 'suitable', 'channelId': 'UCxeOZigj9hGZH-5av0uaJGQ', 'id': 'Ueyzxmvyqiw', 'publishedAt': '2018-09-12T10:00:05.000Z', 'madeForKids': True}]","Hi friends! My name is Bella. Welcome to my Barbie doll channel!
I am Barbie fan and a Barbie doll collector. I make family friendly videos with toys for kids. My doll videos feature Barbie toys and Disney princess dolls. I love princess stories and fairytales! 
My favourite Barbie videos are Barbie morning routine, Barbie bedroom, Barbie princess, Barbie house, Barbie bunk bed, Barbie castle, Barbie princess bedroom, Barbie wedding, Barbie school and videos with princesses. My favourite Disney princesses are Elsa and Anna from Frozen, Rapunzel from Tangled, Snow White, Cinderella, Ariel the Little Mermaid and Belle from Beauty and the Beast. 
I love to show my collection of new and vintage Barbie dolls in my Barbie doll videos, their beautiful dresses and fashion accessories. I made a princess Barbie doll house with pink furniture to film my Barbie videos (DYI miniature doll house).
Don’t forget to subscribe for more videos with Barbie dolls!
Thank you for watching!
Bella Toys","['toys', 'dolls', 'family', 'kids', 'children', 'barbie', 'doll', 'princess', 'poupée', 'princesse', 'jouets', 'enfants', 'puppe', 'prinzessin', 'Spielzeuge', 'boneka', 'putri', 'mainan', 'anak', 'boneca', 'princesa', 'brinquedo', 'muñecas', 'juguetes', 'niños', 'bebek', 'prenses', 'बार्बी', 'गुड़िया', 'राजकुमारी', 'खिलौने', 'बच्चे', 'Барби', 'кукла', 'принцесса', 'Disney', 'Rapunzel', 'Raiponce', 'रॅपन्ज़ेल', 'Рапунцель', 'Cinderella', 'Cendrillon', 'सिंडरेला', 'Золушка', 'Cenicienta', 'Elsa', 'Anna', 'Elsia', 'Ania', 'باربي', 'دمية', 'أميرة']","['Lifestyle_(sociology)', 'Entertainment', 'Hobby']",US
UCOk55dAgB8VnMlhaTEMeX5A,suitable,1940,FALSE,2720000,1526916712,492,32,3,TRUE,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,4,0,2,-1,1,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2015,,2014-01-07T17:17:19Z,"[{'classification_label': 'suitable', 'channelId': 'UCOk55dAgB8VnMlhaTEMeX5A', 'id': 'RRKTWD9-tmM', 'publishedAt': '2017-10-07T05:00:00.000Z', 'madeForKids': True}]","Experience the Teletubbies like never before! Join Tinky-Winky, Dipsy, Laa-Laa, and Po as they laugh, dance, and explore the magical world of Teletubbyland. The Teletubbies' colourful appearance and playful antics make them especially appealing to pre-schoolers. With the Teletubbies's help, children in early developmental stages will familiarize themselves with day-to-day basics as well as gain exposure to different cultures and activities. Now in full HD!

Facebook.com/teletubbies
@teletubbieshq
Instagram.com/teletubbieshq

TELETUBBIES® and © DHX Worldwide Ltd","['Teletubbies', 'teletubbies new episode', 'teletubbies theme song', 'full episode', 'new episode', 'Tinky-Winky', 'Dipsy', 'Laa-Laa', 'Po', 'Teletubbyland', 'Noo-Noo', 'english episodes', 'episode', 'teletubby', 'teletapit', 'teletubies', 'teletubbies', 'tellytubbies', 'teletubis', 'teletabos', 'telly tubbies', 'tely tubbies', 'Teletabiler', 'teletubbies full episode', 'teletubbies new', 'classic teletubbies', 'cartoons for kids', 'teletubbies english episodes', 'teletubbies indonesian version', 'teletubbies song', 'teletubbies dance', 'new cartoon']","['Television_program', 'Entertainment', 'Film']",GB
UCqdGW_m8Rim4FeMM29keDEg,suitable,2880,FALSE,11300000,14988279055,558,22,2,,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,4,-2,2,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2011-04-13T22:31:49Z,"[{'classification_label': 'suitable', 'channelId': 'UCqdGW_m8Rim4FeMM29keDEg', 'id': 'NQRl0yChhyQ', 'publishedAt': '2013-11-28T02:28:46.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCqdGW_m8Rim4FeMM29keDEg', 'id': 'fXmzaqhtzzQ', 'publishedAt': '2014-05-30T12:38:05.000Z', 'madeForKids': True}, {'classification_label': 'suitable', 'channelId': 'UCqdGW_m8Rim4FeMM29keDEg', 'id': 'gqHlGfQctWU', 'publishedAt': '2016-04-02T12:00:01.000Z', 'madeForKids': True}]","｡◕‿◕｡ Welcome to Playtime Disneycollector Toys Review for toddlers, babies, infants and pre-school children . I open new toys n dolls for fun, from Disney, Pixar, Nickelodeon, Play Doh, LOL dolls surprise much more! Subscribe to watch more toy videos!I 

I really love making surprise videos, like kinder eggs, lol dolls, mashems , chocolate eggs, playdoh eggs and even slime surprise !

As a kid i never had any toys, that's why i love opening them every day !

Me encanta hacer revision de carrinhos, juguetes, bambole, bonecas y muñecas Disney. Este es un canal para los niños y niñas en edad preescolar que ama juguetes y muñecas. Videos infantiles en español para niños.","['toys review', 'toy review', 'play', 'playtime', 'surprise', 'lol doll surprise', 'lol dolls', 'kinder egg', 'toy surprise video', 'toy channel', 'come play with me', 'toy unbox', 'toy unboxing', 'lol doll', 'lol surprise', 'lol surprise dolls', 'toy surprise', 'toy surprise eggs', 'surprise egg', 'kinder surprise', 'lol omg', 'lol omg dolls']","['Hobby', 'Lifestyle_(sociology)']",US
UCFOnJByYT1poZhxoUHaBGQg,suitable,28,FALSE,74100,32011689,34,,2,TRUE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2017-02-22T18:29:40Z,"[{'classification_label': 'suitable', 'channelId': 'UCFOnJByYT1poZhxoUHaBGQg', 'id': 'TwC1Ayu0fps', 'publishedAt': '2017-11-03T07:38:39.000Z', 'madeForKids': False}]","WINX CLUB CARTOONS, ANIMATED FAN VIDEOS",,"['Entertainment', 'Film']",US
UCLhO_QqMBdKOrV_nf8UwzlA,suitable,1166,FALSE,331000,210528250,691,12,2,TRUE,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,3,236,2,-2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2013-07-17T00:55:06Z,"[{'classification_label': 'suitable', 'channelId': 'UCLhO_QqMBdKOrV_nf8UwzlA', 'id': 'pe6AuWJX4rA', 'publishedAt': '2014-11-21T17:38:26.000Z', 'madeForKids': True}]","Hi there! I'm Sarah!

Welcome to my channel! This is a kid friendly channel where I review the latest toys such as My Little Pony, Orbeez, Shopkins, Littlest Pet Shop, Easy Bake Oven, Little Charmers, Paw Patrol, Play-Doh and more! My specialities are craft kits and food maker sets for kids of all ages. 

I apologize but I'm not currently accepting free toy/product submissions at this time. I no longer have a PO Box. If you are interested in a sponsorship opportunity, please contact my email below. 

Also, please note that I'm NOT interested in joining an MCN at this time. All MCN inquiries go right into my trash bin.

Video copying, distribution, broadcasting, commercial usage, download, additional use or transfer is expressly prohibited. For proper clearance or additional information please contact me at my email below.","['baking', 'cooking', 'diy', 'reviews', 'juguetes', 'jouets', 'crafts', 'paw', 'patrol', 'learning', 'family', 'friendly']","['Lifestyle_(sociology)', 'Hobby']",US
